,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
937,103210,103210,103210,1347035,1995.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,50.0,,JP,ID,,T,W,E,,66e9e01f7d,
146,275952,275952,275952,6975707,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,1.0,,JP,IT,TD,P,W,E,,ad6714bb16,
462,75687,75687,75687,921285,1995.0,II,Rhynchostylis retusa,,Orchidales,Orchidaceae,Rhynchostylis,live,102.0,,TW,TH,,,W,E,,c1f5de1b23,
480,195483,195483,195483,6736751,1995.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,DE,ZW,,,W,E,,d74fcca898,
418,59238,59238,59238,836516,1995.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,20.0,,US,CA,,T,A,I,,8d07cdea84,
610,145180,145180,145180,6588875,1995.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,16.0,,US,IT,VE,T,W,E,,ddbe976fc3,
48,200318,200318,200318,6750357,1995.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,12.0,,US,CA,,T,A,E,,73958a4506,
892,162305,162305,162305,6637967,1995.0,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,1.0,,US,GB,XX,T,O,I,,788de15795,
896,44260,44260,44260,729149,1995.0,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,12000.0,,DE,MG,,T,A,I,33f5625c4c,,
348,110227,110227,110227,3388799,1995.0,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,NL,SR,SL,P,W,E,,fadf72fc31,
281,54534,54534,54534,802038,1995.0,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,20.0,,US,ID,,T,W,I,,ace8c5d8e7,
248,3438,3438,3438,518582,1995.0,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,live,6.0,,PH,CH,,,C,E,,,
509,189919,189919,189919,6720238,1995.0,II,Oophaga pumilio,Amphibia,Anura,Dendrobatidae,Oophaga,live,47.0,,BE,NI,,T,W,E,,4851f01193,
811,151589,151589,151589,6606130,1995.0,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,raw corals,60.0,,GB,ID,,S,W,I,64da5edda3,fe7b1beec0,
91,153594,153594,153594,6612998,1995.0,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,specimens,10.0,,US,MX,,,W,I,,,
999,224755,224755,224755,6819790,1995.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,raw corals,25.0,,FR,ID,,T,W,E,,90bdacf716,
68,85761,85761,85761,972294,1995.0,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,live,6.0,,BR,ES,SG,T,C,E,,101851f1e5,064e17203f
139,273243,273243,273243,6967668,1995.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,100.0,,US,TG,,T,W,I,,696d43d3cd,
738,80543,80543,80543,951777,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,485.0,,JP,ID,,T,W,I,,773ebecbe9,
806,264943,264943,264943,6923457,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,24aee8c6e0,
830,29077,29077,29077,649551,1995.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,HK,ID,T,C,I,,6c1769af78,
9,83666,83666,83666,961135,1995.0,II,Sobennikoffia robusta,,Orchidales,Orchidaceae,Sobennikoffia,live,15.0,,NL,MG,,T,W,E,,0375cd017c,
572,263043,263043,263043,6921557,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,3f24342925,
964,63525,63525,63525,858004,1995.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,derivatives,1.0,,US,CA,XX,,I,I,,,
781,167715,167715,167715,6654474,1995.0,II,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,raw corals,30.0,,IT,ID,,T,W,E,,8a1efd4480,
791,80873,80873,80873,952107,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,375.0,,NL,ID,,T,W,I,5d3e094d48,682c848a73,
713,187897,187897,187897,6714801,1995.0,II,Nageliella purpurea,,Orchidales,Orchidaceae,Nageliella,live,1.0,,JP,MX,,T,A,I,,0414bad4f0,
893,31451,31451,31451,673236,1995.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,96.0,,US,CA,,T,A,I,,eb48e1b3f1,
914,242672,242672,242672,6893233,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,10.0,kg,US,CA,,H,W,E,,d9b3cffa7e,
381,211904,211904,211904,6782299,1995.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,meat,805.0,kg,HK,MY,,T,W,E,,e59dc78f2e,
151,8836,8836,8836,546333,1995.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,35.0,,US,CA,,T,A,E,,02983591d3,
897,247852,247852,247852,6898413,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,4825975319,
602,193349,193349,193349,6731371,1995.0,II,Ornithoptera goliath,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,6.0,,US,PG,,T,C,I,,7d31e9fef9,
874,215058,215058,215058,6792933,1995.0,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,live,1.0,,JP,DE,,T,A,I,,2aba2cced5,
877,241419,241419,241419,6891980,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,50.0,kg,US,CA,,H,W,E,,8ea6b8382d,
975,98422,98422,98422,1242714,1995.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,15.0,,JP,ID,,T,W,E,,53178c232d,
51,31477,31477,31477,673262,1995.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,120.0,,US,CA,,T,A,I,,0c17849f99,
79,157743,157743,157743,6625121,1995.0,III,Damaliscus lunatus,Mammalia,Artiodactyla,Bovidae,Damaliscus,trophies,1.0,,AT,BW,,P,W,I,bb908acb71,f97a2318fe,
990,203801,203801,203801,6760678,1995.0,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,80.0,,PT,SN,,T,W,E,,1ef83eb499,
608,165552,165552,165552,6648743,1995.0,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,live,10.0,,RU,GB,,N,C,I,b0c23438ae,,
645,65214,65214,65214,863448,1995.0,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,skulls,1.0,,ZA,ZM,,,,E,,34bf3399c1,
557,42615,42615,42615,720387,1995.0,II,Eria spp.,,Orchidales,Orchidaceae,Eria,live,20.0,,US,TH,,,W,E,,8138ac2620,
518,72727,72727,72727,906073,1995.0,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,live,6.0,,US,SB,,T,W,I,,07adc2f62c,
614,249155,249155,249155,6899716,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,69fbd37a5a,
912,207761,207761,207761,6772745,1995.0,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,trophies,1.0,,US,AR,,,W,I,,3a66b0ac93,
76,18228,18228,18228,573189,1995.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),10.0,,US,CO,,T,C,I,,0bf385f3fd,
447,264864,264864,264864,6923378,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,f113ae8736,
411,276344,276344,276344,6976099,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),160.0,,CH,IT,SD,T,W,E,,5b93098022,
587,51848,51848,51848,777711,1995.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,15.0,,JP,ID,,T,W,I,,ffb0558427,
192,50854,50854,50854,767687,1995.0,II,Grammangis ellisii,,Orchidales,Orchidaceae,Grammangis,live,2.0,,ZA,MG,,P,W,E,,b7f42b7fc6,
479,30549,30549,30549,655315,1995.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,JP,FR,PG,T,W,I,,24e0d06ac9,
186,241124,241124,241124,6891685,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,30.0,kg,US,CA,,H,W,E,,70160c4bdf,
424,284870,284870,284870,7035870,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,10.0,,HK,SG,US,T,W,I,,28dff616cd,
669,231491,231491,231491,6882052,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,AT,CA,,H,W,E,,b8b4a202c2,
706,155612,155612,155612,6619428,1995.0,II,Cycas siamensis,,Cycadales,Cycadaceae,Cycas,leaves,14.0,,US,TH,,T,W,I,,a786f2def0,
945,178662,178662,178662,6688570,1995.0,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,HK,GB,XX,T,O,E,,2fd51ba3ae,
408,31897,31897,31897,673682,1995.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,96.0,,US,CA,,T,A,I,,a80a05eb42,
866,141692,141692,141692,6577894,1995.0,II,Bulbophyllum flabellum-veneris,,Orchidales,Orchidaceae,Bulbophyllum,live,100.0,,DE,TH,,T,A,I,96d2ede121,,
813,95676,95676,95676,1200908,1995.0,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,live,1.0,,FR,MM,DK,P,C,I,fdfd0cb580,,
183,16457,16457,16457,570612,1995.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,JP,CH,CO,T,C,I,,1c58d8edea,
324,271651,271651,271651,6963897,1995.0,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,skin pieces,1.0,,DK,GL,,P,W,I,026faba5cf,bce3c9b515,
815,80785,80785,80785,952019,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,75.0,,JP,ID,,T,W,I,,53b2723334,
221,284393,284393,284393,6997473,1995.0,III,Vidua chalybeata,Aves,Passeriformes,Ploceidae,Vidua,live,200.0,,IT,SN,,T,W,E,,a3eff48de2,
385,87361,87361,87361,978441,1995.0,II,Troides hypolitus,Insecta,Lepidoptera,Papilionidae,Troides,bodies,2.0,,US,CA,ID,T,W,E,,3c627e1b09,
295,39563,39563,39563,703400,1995.0,II,Dendrobium sulcatum,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,DE,TH,,T,,I,5aa5bd2e7a,,
386,242353,242353,242353,6892914,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,25.0,kg,US,CA,,H,W,E,,50146c4ea5,
776,81963,81963,81963,954280,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,533.0,,US,ID,,T,W,I,,0fbf3792da,
486,187438,187438,187438,6713149,1995.0,III,Mustela altaica,Mammalia,Carnivora,Mustelidae,Mustela,garments,5.0,,IT,US,CN,T,W,E,,44dc4f7677,
802,91287,91287,91287,999244,1995.0,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,specimens,75.0,kg,GB,PE,,S,W,E,,f08d91e1aa,
936,60770,60770,60770,841275,1995.0,II,Ornithoptera priamus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,7.0,,JP,PG,,T,,E,,367a53aac6,
23,155703,155703,155703,6619659,1995.0,II,Cyclamen persicum,,Primulales,Primulaceae,Cyclamen,live,3.0,,US,CA,,T,A,E,,8e82270cec,
837,22182,22182,22182,606422,1995.0,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,live,10.0,,JP,GH,,T,W,I,,081b6d43b6,
740,136239,136239,136239,6563206,1995.0,III,Anas acuta,Aves,Anseriformes,Anatidae,Anas,trophies,2.0,,US,CA,,,W,I,,,
907,273063,273063,273063,6967488,1995.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,200.0,,US,GH,,T,U,I,,80212f380c,
618,881,881,881,504122,1995.0,II,Aerides multiflora,,Orchidales,Orchidaceae,Aerides,live,3.0,,CH,TH,,,W,E,,73c8830eb2,
352,279297,279297,279297,6980810,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,1.0,,JP,US,TD,T,W,E,,dd7c7f1b49,
962,134060,134060,134060,6553366,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,260.0,,US,FR,US,,C,E,,07a56aa6e2,
605,284452,284452,284452,6997719,1995.0,III,Vidua macroura,Aves,Passeriformes,Ploceidae,Vidua,live,5.0,,CN,NL,ML,T,W,E,,cbbf456dd9,
374,22065,22065,22065,605924,1995.0,III,Cerberus rynchops,Reptilia,Serpentes,Colubridae,Cerberus,shoes,60.0,,AU,PH,,T,W,E,,d2d4d1119c,
219,116488,116488,116488,6509532,1995.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,10.0,,ES,CZ,,T,C,E,,55a951268a,
163,28261,28261,28261,641611,1995.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,trophies,1.0,,US,ZM,,,,E,,6adca7d379,
560,223129,223129,223129,6816456,1995.0,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,raw corals,15.0,,DE,ID,,T,W,E,,06f91ccb46,
861,10143,10143,10143,562497,1995.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,500.0,,PA,CO,,T,,I,7b416f23bd,,
947,80782,80782,80782,952016,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,150.0,,JP,ID,,T,W,I,,5211c5bffb,
507,69641,69641,69641,890866,1995.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,25.0,,IT,ID,,T,W,I,,1d0f55b929,
187,261284,261284,261284,6919798,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,b288882ca6,
325,291441,291441,291441,13268310,1995.0,II,Maxillaria spp.,,Orchidales,Orchidaceae,Maxillaria,live,2.0,,DE,US,,T,A,I,1e40a03b2b,,
210,84562,84562,84562,965873,1995.0,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,meat,2263.0,kg,US,TC,,T,W,I,,e932a52597,
154,39760,39760,39760,704339,1995.0,II,Dendrobium thyrsiflorum,,Orchidales,Orchidaceae,Dendrobium,live,8.0,,AT,TH,,,A,E,,e1414da71a,
184,268197,268197,268197,6926711,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,,W,I,,be6ca06193,
251,79615,79615,79615,950849,1995.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,2.0,,NZ,VU,,P,W,I,,04d4dae4f7,
625,95381,95381,95381,1187416,1995.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,25.0,,US,ID,,T,W,E,,6e21dca21d,
109,273898,273898,273898,6971451,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),70.0,,NZ,AT,ML,T,W,E,,fef6282ebb,e763bc837f
436,245197,245197,245197,6895758,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,ff837e2023,
467,14481,14481,14481,568636,1995.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,JP,CH,CO,T,C,I,,3fdbceff03,
680,208666,208666,208666,6775052,1995.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,live,2.0,,TR,RU,,Q,C,E,,eeadc53e39,
57,128826,128826,128826,6534187,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),7.0,,JP,IT,US,T,W,I,,6e55a1494a,
746,50211,50211,50211,766444,1995.0,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,1.0,,CA,US,ID,T,W,E,,55dc2f00a7,
85,96800,96800,96800,1215501,1995.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,raw corals,10.0,,DE,ID,,T,W,E,,fcdd6a69f6,
931,219487,219487,219487,6805245,1995.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,54.0,,US,ID,,T,W,I,,f49fbd4eef,
568,292795,292795,292795,13337779,1995.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,live,1.0,,JP,DE,,Z,C,I,,ed393d7c6a,
356,275983,275983,275983,6975738,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,1.0,,US,IT,TD,P,W,E,,48732b0859,
997,274779,274779,274779,6973199,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),181.0,,CH,DE,SD,T,,E,,fa4574f84b,
126,1034,1034,1034,504728,1995.0,II,Agapornis nigrigenis,Aves,Psittaciformes,Psittacidae,Agapornis,live,50.0,,PT,ZA,,T,C,I,,b774007a91,
922,98590,98590,98590,1242882,1995.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,10.0,,DE,ID,,T,W,E,,dc6e54a77f,
397,122001,122001,122001,6527346,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,JP,IT,US,T,C,E,,9789de6fb0,
918,286354,286354,286354,7808184,1995.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,100.0,,NL,CM,,T,W,E,,8b2c0cbd67,
114,294747,294747,294747,13384003,1995.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,15.0,,US,ID,,T,W,E,,c8dbbc0b88,
517,162738,162738,162738,6639546,1995.0,I,Encephalartos lebomboensis,,Cycadales,Zamiaceae,Encephalartos,live,6.0,,,ZA,,T,A,E,,d12df28be2,
604,246614,246614,246614,6897175,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,7428c01930,
810,125992,125992,125992,6531353,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,JP,DE,US,T,C,I,,e4d8105da6,
377,270298,270298,270298,6928813,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,48fd4793b7,
694,132751,132751,132751,6540921,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),103.0,,US,XX,US,T,C,I,,968ac13252,
39,125976,125976,125976,6531337,1995.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),11.0,,JP,DE,US,T,C,I,,cbdc8d2bd0,
396,292169,292169,292169,13315555,1995.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,10.0,,DE,VE,,T,A,I,9287e88310,,
383,144502,144502,144502,6588197,1995.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,12.0,,HK,IT,VE,T,W,E,,4bed5cc57f,
505,296072,296072,296072,13448375,1995.0,II,Staurochilus spp.,,Orchidales,Orchidaceae,Staurochilus,live,8.0,,MY,TH,,,W,E,,2d12bc82a0,
453,280753,280753,280753,6982267,1995.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,bodies,1.0,,US,ZA,,T,W,E,,6e0cee21a6,
284,263841,263841,263841,6922355,1995.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,,
506,224473,224473,224473,6819508,1995.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,raw corals,20.0,,US,ID,,T,W,E,,c59b66e6c2,
170,144544,144544,144544,6588239,1995.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,1.0,,JP,IT,VE,P,W,E,,e60271a674,
475,32671,32671,32671,674456,1995.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,249.0,,US,CA,,T,A,I,,87eafb5875,
5,83886,83886,83886,963303,1995.0,II,Stenorrhynchos speciosum,,Orchidales,Orchidaceae,Stenorrhynchos,live,1.0,,DE,CO,,T,A,I,8f52f2e053,,
